"","Concept","ID","Question","ChoiceNumber"
"11897","Donald Trump","59","Bernie Sanders Elizabeth Warren",0
"11898","Donald Trump","59","Bernie Sanders George W. Bush",1
"11899","Donald Trump","59","Bernie Sanders Hillary Clinton",0
"11900","Donald Trump","59","Bernie Sanders Joe Biden",1
"11901","Donald Trump","59","Bernie Sanders Richard Nixon",1
"11902","Donald Trump","59","Bernie Sanders Ronald Reagan",1
"11903","Donald Trump","59","Elizabeth Warren Abraham Lincoln",1
"11904","Donald Trump","59","Elizabeth Warren Barack Obama",1
"11905","Donald Trump","59","Elizabeth Warren Bernie Sanders",1
"11906","Donald Trump","59","Elizabeth Warren George W. Bush",1
"11907","Donald Trump","59","Elizabeth Warren Hillary Clinton",1
"11908","Donald Trump","59","Elizabeth Warren Joe Biden",1
"11909","Donald Trump","59","Elizabeth Warren Richard Nixon",1
"11910","Donald Trump","59","Elizabeth Warren Ronald Reagan",1
"11911","Donald Trump","59","George W. Bush Abraham Lincoln",1
"11912","Donald Trump","59","George W. Bush Barack Obama",0
"11913","Donald Trump","59","George W. Bush Bernie Sanders",1
"11914","Donald Trump","59","George W. Bush Elizabeth Warren",0
"11915","Donald Trump","59","George W. Bush Hillary Clinton",0
"11916","Donald Trump","59","George W. Bush Joe Biden",1
"11917","Donald Trump","59","George W. Bush Richard Nixon",0
"11918","Donald Trump","59","George W. Bush Ronald Reagan",0
"11919","Donald Trump","59","Hillary Clinton Abraham Lincoln",1
"11920","Donald Trump","59","Hillary Clinton Barack Obama",1
"11921","Donald Trump","59","Hillary Clinton Bernie Sanders",1
"11922","Donald Trump","59","Hillary Clinton Elizabeth Warren",0
"11923","Donald Trump","59","Hillary Clinton George W. Bush",1
"11924","Donald Trump","59","Hillary Clinton Joe Biden",1
"11925","Donald Trump","59","Hillary Clinton Richard Nixon",1
"11926","Donald Trump","59","Hillary Clinton Ronald Reagan",1
"11927","Donald Trump","59","Joe Biden Abraham Lincoln",1
"11928","Donald Trump","59","Joe Biden Barack Obama",1
"11929","Donald Trump","59","Joe Biden Bernie Sanders",0
"11930","Donald Trump","59","Joe Biden Elizabeth Warren",0
"11931","Donald Trump","59","Joe Biden George W. Bush",0
"11932","Donald Trump","59","Joe Biden Hillary Clinton",0
"11933","Donald Trump","59","Joe Biden Richard Nixon",0
"11934","Donald Trump","59","Joe Biden Ronald Reagan",1
"11935","Donald Trump","59","Richard Nixon Abraham Lincoln",0
"11936","Donald Trump","59","Richard Nixon Barack Obama",1
"11937","Donald Trump","59","Richard Nixon Bernie Sanders",0
"11938","Donald Trump","59","Richard Nixon Elizabeth Warren",0
"11939","Donald Trump","59","Richard Nixon George W. Bush",0
"11940","Donald Trump","59","Richard Nixon Hillary Clinton",0
"11941","Donald Trump","59","Richard Nixon Joe Biden",0
"11942","Donald Trump","59","Richard Nixon Ronald Reagan",0
"11943","Donald Trump","59","Ronald Reagan Abraham Lincoln",0
"11944","Donald Trump","59","Ronald Reagan Barack Obama",0
"11945","Donald Trump","59","Ronald Reagan Bernie Sanders",0
"11946","Donald Trump","59","Ronald Reagan Elizabeth Warren",0
"11947","Donald Trump","59","Ronald Reagan George W. Bush",1
"11948","Donald Trump","59","Ronald Reagan Hillary Clinton",0
"11949","Donald Trump","59","Ronald Reagan Joe Biden",0
"11950","Donald Trump","59","Ronald Reagan Richard Nixon",1
"11951","Richard Nixon","59","Abraham Lincoln Barack Obama",0
"11952","Richard Nixon","59","Abraham Lincoln Bernie Sanders",0
"11953","Richard Nixon","59","Abraham Lincoln Donald Trump",0
"11954","Richard Nixon","59","Abraham Lincoln Elizabeth Warren",0
"11955","Richard Nixon","59","Abraham Lincoln George W. Bush",0
"11956","Richard Nixon","59","Abraham Lincoln Hillary Clinton",0
"11957","Richard Nixon","59","Abraham Lincoln Joe Biden",0
"11958","Richard Nixon","59","Abraham Lincoln Ronald Reagan",0
"11959","Richard Nixon","59","Barack Obama Abraham Lincoln",0
"11960","Richard Nixon","59","Barack Obama Bernie Sanders",0
"11961","Richard Nixon","59","Barack Obama Donald Trump",0
"11962","Richard Nixon","59","Barack Obama Elizabeth Warren",0
"11963","Richard Nixon","59","Barack Obama George W. Bush",0
"11964","Richard Nixon","59","Barack Obama Hillary Clinton",0
"11965","Richard Nixon","59","Barack Obama Joe Biden",1
"11966","Richard Nixon","59","Barack Obama Ronald Reagan",0
"11967","Richard Nixon","59","Bernie Sanders Abraham Lincoln",1
"11968","Richard Nixon","59","Bernie Sanders Barack Obama",1
"11969","Richard Nixon","59","Bernie Sanders Donald Trump",1
"11970","Richard Nixon","59","Bernie Sanders Elizabeth Warren",0
"11971","Richard Nixon","59","Bernie Sanders George W. Bush",1
"11972","Richard Nixon","59","Bernie Sanders Hillary Clinton",1
"11973","Richard Nixon","59","Bernie Sanders Joe Biden",1
"11974","Richard Nixon","59","Bernie Sanders Ronald Reagan",1
"11975","Richard Nixon","59","Donald Trump Abraham Lincoln",0
"11976","Richard Nixon","59","Donald Trump Barack Obama",0
"11977","Richard Nixon","59","Donald Trump Bernie Sanders",0
"11978","Richard Nixon","59","Donald Trump Elizabeth Warren",0
"11979","Richard Nixon","59","Donald Trump George W. Bush",0
"11980","Richard Nixon","59","Donald Trump Hillary Clinton",0
"11981","Richard Nixon","59","Donald Trump Joe Biden",0
"11982","Richard Nixon","59","Donald Trump Ronald Reagan",0
"11983","Richard Nixon","59","Elizabeth Warren Abraham Lincoln",1
"11984","Richard Nixon","59","Elizabeth Warren Barack Obama",1
"11985","Richard Nixon","59","Elizabeth Warren Bernie Sanders",1
"11986","Richard Nixon","59","Elizabeth Warren Donald Trump",1
"11987","Richard Nixon","59","Elizabeth Warren George W. Bush",1
"11988","Richard Nixon","59","Elizabeth Warren Hillary Clinton",1
"11989","Richard Nixon","59","Elizabeth Warren Joe Biden",1
"11990","Richard Nixon","59","Elizabeth Warren Ronald Reagan",1
"11991","Richard Nixon","59","George W. Bush Abraham Lincoln",1
"11992","Richard Nixon","59","George W. Bush Barack Obama",0
"11993","Richard Nixon","59","George W. Bush Bernie Sanders",1
"11994","Richard Nixon","59","George W. Bush Donald Trump",1
"11995","Richard Nixon","59","George W. Bush Elizabeth Warren",0
"11996","Richard Nixon","59","George W. Bush Hillary Clinton",0
"11997","Richard Nixon","59","George W. Bush Joe Biden",0
"11998","Richard Nixon","59","George W. Bush Ronald Reagan",0
"11999","Richard Nixon","59","Hillary Clinton Abraham Lincoln",1
"12000","Richard Nixon","59","Hillary Clinton Barack Obama",1
"12001","Richard Nixon","59","Hillary Clinton Bernie Sanders",0
"12002","Richard Nixon","59","Hillary Clinton Donald Trump",1
"12003","Richard Nixon","59","Hillary Clinton Elizabeth Warren",0
"12004","Richard Nixon","59","Hillary Clinton George W. Bush",1
"12005","Richard Nixon","59","Hillary Clinton Joe Biden",1
"12006","Richard Nixon","59","Hillary Clinton Ronald Reagan",1
"12007","Richard Nixon","59","Joe Biden Abraham Lincoln",1
"12008","Richard Nixon","59","Joe Biden Barack Obama",1
"12009","Richard Nixon","59","Joe Biden Bernie Sanders",0
"12010","Richard Nixon","59","Joe Biden Donald Trump",1
"12011","Richard Nixon","59","Joe Biden Elizabeth Warren",0
"12012","Richard Nixon","59","Joe Biden George W. Bush",0
"12013","Richard Nixon","59","Joe Biden Hillary Clinton",0
"12014","Richard Nixon","59","Joe Biden Ronald Reagan",0
"12015","Richard Nixon","59","Ronald Reagan Abraham Lincoln",0
"12016","Richard Nixon","59","Ronald Reagan Barack Obama",1
"12017","Richard Nixon","59","Ronald Reagan Bernie Sanders",1
"12018","Richard Nixon","59","Ronald Reagan Donald Trump",1
"12019","Richard Nixon","59","Ronald Reagan Elizabeth Warren",1
"12020","Richard Nixon","59","Ronald Reagan George W. Bush",0
"12021","Richard Nixon","59","Ronald Reagan Hillary Clinton",0
"12022","Richard Nixon","59","Ronald Reagan Joe Biden",1
"12023","Ronald Reagan","59","Abraham Lincoln Barack Obama",0
"12024","Ronald Reagan","59","Abraham Lincoln Bernie Sanders",0
"12025","Ronald Reagan","59","Abraham Lincoln Donald Trump",1
"12026","Ronald Reagan","59","Abraham Lincoln Elizabeth Warren",0
"12027","Ronald Reagan","59","Abraham Lincoln George W. Bush",0
"12028","Ronald Reagan","59","Abraham Lincoln Hillary Clinton",0
"12029","Ronald Reagan","59","Abraham Lincoln Joe Biden",0
"12030","Ronald Reagan","59","Abraham Lincoln Richard Nixon",0
"12031","Ronald Reagan","59","Barack Obama Abraham Lincoln",1
"12032","Ronald Reagan","59","Barack Obama Bernie Sanders",0
"12033","Ronald Reagan","59","Barack Obama Donald Trump",1
"12034","Ronald Reagan","59","Barack Obama Elizabeth Warren",0
"12035","Ronald Reagan","59","Barack Obama George W. Bush",1
"12036","Ronald Reagan","59","Barack Obama Hillary Clinton",0
"12037","Ronald Reagan","59","Barack Obama Joe Biden",1
"12038","Ronald Reagan","59","Barack Obama Richard Nixon",0
"12039","Ronald Reagan","59","Bernie Sanders Abraham Lincoln",1
"12040","Ronald Reagan","59","Bernie Sanders Barack Obama",1
"12041","Ronald Reagan","59","Bernie Sanders Donald Trump",1
"12042","Ronald Reagan","59","Bernie Sanders Elizabeth Warren",1
"12043","Ronald Reagan","59","Bernie Sanders George W. Bush",1
"12044","Ronald Reagan","59","Bernie Sanders Hillary Clinton",0
"12045","Ronald Reagan","59","Bernie Sanders Joe Biden",1
"12046","Ronald Reagan","59","Bernie Sanders Richard Nixon",1
"12047","Ronald Reagan","59","Donald Trump Abraham Lincoln",1
"12048","Ronald Reagan","59","Donald Trump Barack Obama",0
"12049","Ronald Reagan","59","Donald Trump Bernie Sanders",0
"12050","Ronald Reagan","59","Donald Trump Elizabeth Warren",0
"12051","Ronald Reagan","59","Donald Trump George W. Bush",0
"12052","Ronald Reagan","59","Donald Trump Hillary Clinton",0
"12053","Ronald Reagan","59","Donald Trump Joe Biden",0
"12054","Ronald Reagan","59","Donald Trump Richard Nixon",1
"12055","Ronald Reagan","59","Elizabeth Warren Abraham Lincoln",1
"12056","Ronald Reagan","59","Elizabeth Warren Barack Obama",1
"12057","Ronald Reagan","59","Elizabeth Warren Bernie Sanders",1
"12058","Ronald Reagan","59","Elizabeth Warren Donald Trump",1
"12059","Ronald Reagan","59","Elizabeth Warren George W. Bush",1
"12060","Ronald Reagan","59","Elizabeth Warren Hillary Clinton",1
"12061","Ronald Reagan","59","Elizabeth Warren Joe Biden",1
"12062","Ronald Reagan","59","Elizabeth Warren Richard Nixon",1
"12063","Ronald Reagan","59","George W. Bush Abraham Lincoln",1
"12064","Ronald Reagan","59","George W. Bush Barack Obama",0
"12065","Ronald Reagan","59","George W. Bush Bernie Sanders",1
"12066","Ronald Reagan","59","George W. Bush Donald Trump",1
"12067","Ronald Reagan","59","George W. Bush Elizabeth Warren",0
"12068","Ronald Reagan","59","George W. Bush Hillary Clinton",0
"12069","Ronald Reagan","59","George W. Bush Joe Biden",1
"12070","Ronald Reagan","59","George W. Bush Richard Nixon",0
"12071","Ronald Reagan","59","Hillary Clinton Abraham Lincoln",1
"12072","Ronald Reagan","59","Hillary Clinton Barack Obama",1
"12073","Ronald Reagan","59","Hillary Clinton Bernie Sanders",1
"12074","Ronald Reagan","59","Hillary Clinton Donald Trump",1
"12075","Ronald Reagan","59","Hillary Clinton Elizabeth Warren",0
"12076","Ronald Reagan","59","Hillary Clinton George W. Bush",1
"12077","Ronald Reagan","59","Hillary Clinton Joe Biden",1
"12078","Ronald Reagan","59","Hillary Clinton Richard Nixon",1
"12079","Ronald Reagan","59","Joe Biden Abraham Lincoln",1
"12080","Ronald Reagan","59","Joe Biden Barack Obama",1
"12081","Ronald Reagan","59","Joe Biden Bernie Sanders",0
"12082","Ronald Reagan","59","Joe Biden Donald Trump",1
"12083","Ronald Reagan","59","Joe Biden Elizabeth Warren",0
"12084","Ronald Reagan","59","Joe Biden George W. Bush",1
"12085","Ronald Reagan","59","Joe Biden Hillary Clinton",0
"12086","Ronald Reagan","59","Joe Biden Richard Nixon",1
"12087","Ronald Reagan","59","Richard Nixon Abraham Lincoln",0
"12088","Ronald Reagan","59","Richard Nixon Barack Obama",1
"12089","Ronald Reagan","59","Richard Nixon Bernie Sanders",1
"12090","Ronald Reagan","59","Richard Nixon Donald Trump",0
"12091","Ronald Reagan","59","Richard Nixon Elizabeth Warren",0
"12092","Ronald Reagan","59","Richard Nixon George W. Bush",1
"12093","Ronald Reagan","59","Richard Nixon Hillary Clinton",0
"12094","Ronald Reagan","59","Richard Nixon Joe Biden",1
"12095","Donald Trump","6","Abraham Lincoln Barack Obama",1
"12096","Donald Trump","6","Abraham Lincoln Bernie Sanders",0
"12097","Donald Trump","6","Abraham Lincoln Elizabeth Warren",0
"12098","Donald Trump","6","Abraham Lincoln George W. Bush",0
"12099","Donald Trump","6","Abraham Lincoln Hillary Clinton",0
"12100","Donald Trump","6","Abraham Lincoln Joe Biden",0
"12101","Donald Trump","6","Abraham Lincoln Richard Nixon",1
"12102","Donald Trump","6","Abraham Lincoln Ronald Reagan",1
"12103","Donald Trump","6","Barack Obama Abraham Lincoln",0
"12104","Donald Trump","6","Barack Obama Bernie Sanders",1
"12105","Donald Trump","6","Barack Obama Elizabeth Warren",0
"12106","Donald Trump","6","Barack Obama George W. Bush",0
"12107","Donald Trump","6","Barack Obama Hillary Clinton",0
"12108","Donald Trump","6","Barack Obama Joe Biden",1
"12109","Donald Trump","6","Barack Obama Richard Nixon",0
"12110","Donald Trump","6","Barack Obama Ronald Reagan",1
"12111","Donald Trump","6","Bernie Sanders Abraham Lincoln",1
"12112","Donald Trump","6","Bernie Sanders Barack Obama",1
"12113","Donald Trump","6","Bernie Sanders Elizabeth Warren",0
"12114","Donald Trump","6","Bernie Sanders George W. Bush",1
"12115","Donald Trump","6","Bernie Sanders Hillary Clinton",0
"12116","Donald Trump","6","Bernie Sanders Joe Biden",1
"12117","Donald Trump","6","Bernie Sanders Richard Nixon",1
"12118","Donald Trump","6","Bernie Sanders Ronald Reagan",1
"12119","Donald Trump","6","Elizabeth Warren Abraham Lincoln",1
"12120","Donald Trump","6","Elizabeth Warren Barack Obama",0
"12121","Donald Trump","6","Elizabeth Warren Bernie Sanders",1
"12122","Donald Trump","6","Elizabeth Warren George W. Bush",1
"12123","Donald Trump","6","Elizabeth Warren Hillary Clinton",1
"12124","Donald Trump","6","Elizabeth Warren Joe Biden",1
"12125","Donald Trump","6","Elizabeth Warren Richard Nixon",1
"12126","Donald Trump","6","Elizabeth Warren Ronald Reagan",1
"12127","Donald Trump","6","George W. Bush Abraham Lincoln",0
"12128","Donald Trump","6","George W. Bush Barack Obama",0
"12129","Donald Trump","6","George W. Bush Bernie Sanders",1
"12130","Donald Trump","6","George W. Bush Elizabeth Warren",0
"12131","Donald Trump","6","George W. Bush Hillary Clinton",0
"12132","Donald Trump","6","George W. Bush Joe Biden",0
"12133","Donald Trump","6","George W. Bush Richard Nixon",1
"12134","Donald Trump","6","George W. Bush Ronald Reagan",0
"12135","Donald Trump","6","Hillary Clinton Abraham Lincoln",1
"12136","Donald Trump","6","Hillary Clinton Barack Obama",1
"12137","Donald Trump","6","Hillary Clinton Bernie Sanders",1
"12138","Donald Trump","6","Hillary Clinton Elizabeth Warren",0
"12139","Donald Trump","6","Hillary Clinton George W. Bush",1
"12140","Donald Trump","6","Hillary Clinton Joe Biden",1
"12141","Donald Trump","6","Hillary Clinton Richard Nixon",1
"12142","Donald Trump","6","Hillary Clinton Ronald Reagan",1
"12143","Donald Trump","6","Joe Biden Abraham Lincoln",1
"12144","Donald Trump","6","Joe Biden Barack Obama",0
"12145","Donald Trump","6","Joe Biden Bernie Sanders",0
"12146","Donald Trump","6","Joe Biden Elizabeth Warren",0
"12147","Donald Trump","6","Joe Biden George W. Bush",0
"12148","Donald Trump","6","Joe Biden Hillary Clinton",0
"12149","Donald Trump","6","Joe Biden Richard Nixon",1
"12150","Donald Trump","6","Joe Biden Ronald Reagan",1
"12151","Donald Trump","6","Richard Nixon Abraham Lincoln",0
"12152","Donald Trump","6","Richard Nixon Barack Obama",0
"12153","Donald Trump","6","Richard Nixon Bernie Sanders",0
"12154","Donald Trump","6","Richard Nixon Elizabeth Warren",0
"12155","Donald Trump","6","Richard Nixon George W. Bush",0
"12156","Donald Trump","6","Richard Nixon Hillary Clinton",0
"12157","Donald Trump","6","Richard Nixon Joe Biden",1
"12158","Donald Trump","6","Richard Nixon Ronald Reagan",0
"12159","Donald Trump","6","Ronald Reagan Abraham Lincoln",0
"12160","Donald Trump","6","Ronald Reagan Barack Obama",0
"12161","Donald Trump","6","Ronald Reagan Bernie Sanders",0
"12162","Donald Trump","6","Ronald Reagan Elizabeth Warren",0
"12163","Donald Trump","6","Ronald Reagan George W. Bush",1
"12164","Donald Trump","6","Ronald Reagan Hillary Clinton",0
"12165","Donald Trump","6","Ronald Reagan Joe Biden",0
"12166","Donald Trump","6","Ronald Reagan Richard Nixon",1
"12167","Richard Nixon","6","Abraham Lincoln Barack Obama",0
"12168","Richard Nixon","6","Abraham Lincoln Bernie Sanders",1
"12169","Richard Nixon","6","Abraham Lincoln Donald Trump",1
"12170","Richard Nixon","6","Abraham Lincoln Elizabeth Warren",0
"12171","Richard Nixon","6","Abraham Lincoln George W. Bush",0
"12172","Richard Nixon","6","Abraham Lincoln Hillary Clinton",0
"12173","Richard Nixon","6","Abraham Lincoln Joe Biden",0
"12174","Richard Nixon","6","Abraham Lincoln Ronald Reagan",1
"12175","Richard Nixon","6","Barack Obama Abraham Lincoln",0
"12176","Richard Nixon","6","Barack Obama Bernie Sanders",0
"12177","Richard Nixon","6","Barack Obama Donald Trump",0
"12178","Richard Nixon","6","Barack Obama Elizabeth Warren",0
"12179","Richard Nixon","6","Barack Obama George W. Bush",0
"12180","Richard Nixon","6","Barack Obama Hillary Clinton",0
"12181","Richard Nixon","6","Barack Obama Joe Biden",1
"12182","Richard Nixon","6","Barack Obama Ronald Reagan",0
"12183","Richard Nixon","6","Bernie Sanders Abraham Lincoln",1
"12184","Richard Nixon","6","Bernie Sanders Barack Obama",1
"12185","Richard Nixon","6","Bernie Sanders Donald Trump",1
"12186","Richard Nixon","6","Bernie Sanders Elizabeth Warren",1
"12187","Richard Nixon","6","Bernie Sanders George W. Bush",1
"12188","Richard Nixon","6","Bernie Sanders Hillary Clinton",1
"12189","Richard Nixon","6","Bernie Sanders Joe Biden",1
"12190","Richard Nixon","6","Bernie Sanders Ronald Reagan",1
"12191","Richard Nixon","6","Donald Trump Abraham Lincoln",1
"12192","Richard Nixon","6","Donald Trump Barack Obama",0
"12193","Richard Nixon","6","Donald Trump Bernie Sanders",0
"12194","Richard Nixon","6","Donald Trump Elizabeth Warren",0
"12195","Richard Nixon","6","Donald Trump George W. Bush",0
"12196","Richard Nixon","6","Donald Trump Hillary Clinton",0
"12197","Richard Nixon","6","Donald Trump Joe Biden",0
"12198","Richard Nixon","6","Donald Trump Ronald Reagan",1
"12199","Richard Nixon","6","Elizabeth Warren Abraham Lincoln",1
"12200","Richard Nixon","6","Elizabeth Warren Barack Obama",1
"12201","Richard Nixon","6","Elizabeth Warren Bernie Sanders",1
"12202","Richard Nixon","6","Elizabeth Warren Donald Trump",1
"12203","Richard Nixon","6","Elizabeth Warren George W. Bush",1
"12204","Richard Nixon","6","Elizabeth Warren Hillary Clinton",1
"12205","Richard Nixon","6","Elizabeth Warren Joe Biden",1
"12206","Richard Nixon","6","Elizabeth Warren Ronald Reagan",1
"12207","Richard Nixon","6","George W. Bush Abraham Lincoln",0
"12208","Richard Nixon","6","George W. Bush Barack Obama",0
"12209","Richard Nixon","6","George W. Bush Bernie Sanders",1
"12210","Richard Nixon","6","George W. Bush Donald Trump",1
"12211","Richard Nixon","6","George W. Bush Elizabeth Warren",1
"12212","Richard Nixon","6","George W. Bush Hillary Clinton",0
"12213","Richard Nixon","6","George W. Bush Joe Biden",0
"12214","Richard Nixon","6","George W. Bush Ronald Reagan",1
"12215","Richard Nixon","6","Hillary Clinton Abraham Lincoln",1
"12216","Richard Nixon","6","Hillary Clinton Barack Obama",1
"12217","Richard Nixon","6","Hillary Clinton Bernie Sanders",0
"12218","Richard Nixon","6","Hillary Clinton Donald Trump",1
"12219","Richard Nixon","6","Hillary Clinton Elizabeth Warren",0
"12220","Richard Nixon","6","Hillary Clinton George W. Bush",0
"12221","Richard Nixon","6","Hillary Clinton Joe Biden",1
"12222","Richard Nixon","6","Hillary Clinton Ronald Reagan",1
"12223","Richard Nixon","6","Joe Biden Abraham Lincoln",0
"12224","Richard Nixon","6","Joe Biden Barack Obama",1
"12225","Richard Nixon","6","Joe Biden Bernie Sanders",0
"12226","Richard Nixon","6","Joe Biden Donald Trump",1
"12227","Richard Nixon","6","Joe Biden Elizabeth Warren",0
"12228","Richard Nixon","6","Joe Biden George W. Bush",0
"12229","Richard Nixon","6","Joe Biden Hillary Clinton",0
"12230","Richard Nixon","6","Joe Biden Ronald Reagan",1
"12231","Richard Nixon","6","Ronald Reagan Abraham Lincoln",0
"12232","Richard Nixon","6","Ronald Reagan Barack Obama",1
"12233","Richard Nixon","6","Ronald Reagan Bernie Sanders",1
"12234","Richard Nixon","6","Ronald Reagan Donald Trump",1
"12235","Richard Nixon","6","Ronald Reagan Elizabeth Warren",1
"12236","Richard Nixon","6","Ronald Reagan George W. Bush",0
"12237","Richard Nixon","6","Ronald Reagan Hillary Clinton",0
"12238","Richard Nixon","6","Ronald Reagan Joe Biden",1
"12239","Ronald Reagan","6","Abraham Lincoln Barack Obama",0
"12240","Ronald Reagan","6","Abraham Lincoln Bernie Sanders",1
"12241","Ronald Reagan","6","Abraham Lincoln Donald Trump",1
"12242","Ronald Reagan","6","Abraham Lincoln Elizabeth Warren",0
"12243","Ronald Reagan","6","Abraham Lincoln George W. Bush",0
"12244","Ronald Reagan","6","Abraham Lincoln Hillary Clinton",0
"12245","Ronald Reagan","6","Abraham Lincoln Joe Biden",0
"12246","Ronald Reagan","6","Abraham Lincoln Richard Nixon",0
"12247","Ronald Reagan","6","Barack Obama Abraham Lincoln",0
"12248","Ronald Reagan","6","Barack Obama Bernie Sanders",0
"12249","Ronald Reagan","6","Barack Obama Donald Trump",1
"12250","Ronald Reagan","6","Barack Obama Elizabeth Warren",0
"12251","Ronald Reagan","6","Barack Obama George W. Bush",1
"12252","Ronald Reagan","6","Barack Obama Hillary Clinton",0
"12253","Ronald Reagan","6","Barack Obama Joe Biden",0
"12254","Ronald Reagan","6","Barack Obama Richard Nixon",0
"12255","Ronald Reagan","6","Bernie Sanders Abraham Lincoln",1
"12256","Ronald Reagan","6","Bernie Sanders Barack Obama",1
"12257","Ronald Reagan","6","Bernie Sanders Donald Trump",1
"12258","Ronald Reagan","6","Bernie Sanders Elizabeth Warren",0
"12259","Ronald Reagan","6","Bernie Sanders George W. Bush",0
"12260","Ronald Reagan","6","Bernie Sanders Hillary Clinton",1
"12261","Ronald Reagan","6","Bernie Sanders Joe Biden",1
"12262","Ronald Reagan","6","Bernie Sanders Richard Nixon",1
"12263","Ronald Reagan","6","Donald Trump Abraham Lincoln",1
"12264","Ronald Reagan","6","Donald Trump Barack Obama",0
"12265","Ronald Reagan","6","Donald Trump Bernie Sanders",0
"12266","Ronald Reagan","6","Donald Trump Elizabeth Warren",0
"12267","Ronald Reagan","6","Donald Trump George W. Bush",0
"12268","Ronald Reagan","6","Donald Trump Hillary Clinton",0
"12269","Ronald Reagan","6","Donald Trump Joe Biden",0
"12270","Ronald Reagan","6","Donald Trump Richard Nixon",1
"12271","Ronald Reagan","6","Elizabeth Warren Abraham Lincoln",1
"12272","Ronald Reagan","6","Elizabeth Warren Barack Obama",1
"12273","Ronald Reagan","6","Elizabeth Warren Bernie Sanders",1
"12274","Ronald Reagan","6","Elizabeth Warren Donald Trump",1
"12275","Ronald Reagan","6","Elizabeth Warren George W. Bush",1
"12276","Ronald Reagan","6","Elizabeth Warren Hillary Clinton",1
"12277","Ronald Reagan","6","Elizabeth Warren Joe Biden",1
"12278","Ronald Reagan","6","Elizabeth Warren Richard Nixon",1
"12279","Ronald Reagan","6","George W. Bush Abraham Lincoln",1
"12280","Ronald Reagan","6","George W. Bush Barack Obama",0
"12281","Ronald Reagan","6","George W. Bush Bernie Sanders",1
"12282","Ronald Reagan","6","George W. Bush Donald Trump",1
"12283","Ronald Reagan","6","George W. Bush Elizabeth Warren",0
"12284","Ronald Reagan","6","George W. Bush Hillary Clinton",0
"12285","Ronald Reagan","6","George W. Bush Joe Biden",1
"12286","Ronald Reagan","6","George W. Bush Richard Nixon",0
"12287","Ronald Reagan","6","Hillary Clinton Abraham Lincoln",1
"12288","Ronald Reagan","6","Hillary Clinton Barack Obama",1
"12289","Ronald Reagan","6","Hillary Clinton Bernie Sanders",1
"12290","Ronald Reagan","6","Hillary Clinton Donald Trump",1
"12291","Ronald Reagan","6","Hillary Clinton Elizabeth Warren",0
"12292","Ronald Reagan","6","Hillary Clinton George W. Bush",1
"12293","Ronald Reagan","6","Hillary Clinton Joe Biden",1
"12294","Ronald Reagan","6","Hillary Clinton Richard Nixon",1
"12295","Ronald Reagan","6","Joe Biden Abraham Lincoln",1
"12296","Ronald Reagan","6","Joe Biden Barack Obama",1
"12297","Ronald Reagan","6","Joe Biden Bernie Sanders",0
"12298","Ronald Reagan","6","Joe Biden Donald Trump",1
"12299","Ronald Reagan","6","Joe Biden Elizabeth Warren",0
"12300","Ronald Reagan","6","Joe Biden George W. Bush",1
"12301","Ronald Reagan","6","Joe Biden Hillary Clinton",0
"12302","Ronald Reagan","6","Joe Biden Richard Nixon",1
"12303","Ronald Reagan","6","Richard Nixon Abraham Lincoln",0
"12304","Ronald Reagan","6","Richard Nixon Barack Obama",1
"12305","Ronald Reagan","6","Richard Nixon Bernie Sanders",1
"12306","Ronald Reagan","6","Richard Nixon Donald Trump",0
"12307","Ronald Reagan","6","Richard Nixon Elizabeth Warren",0
"12308","Ronald Reagan","6","Richard Nixon George W. Bush",1
"12309","Ronald Reagan","6","Richard Nixon Hillary Clinton",0
"12310","Ronald Reagan","6","Richard Nixon Joe Biden",1
"12311","Donald Trump","60","Abraham Lincoln Barack Obama",0
"12312","Donald Trump","60","Abraham Lincoln Bernie Sanders",0
"12313","Donald Trump","60","Abraham Lincoln Elizabeth Warren",1
"12314","Donald Trump","60","Abraham Lincoln George W. Bush",0
"12315","Donald Trump","60","Abraham Lincoln Hillary Clinton",0
"12316","Donald Trump","60","Abraham Lincoln Joe Biden",1
"12317","Donald Trump","60","Abraham Lincoln Richard Nixon",1
"12318","Donald Trump","60","Abraham Lincoln Ronald Reagan",1
"12319","Donald Trump","60","Barack Obama Abraham Lincoln",0
"12320","Donald Trump","60","Barack Obama Bernie Sanders",0
"12321","Donald Trump","60","Barack Obama Elizabeth Warren",0
"12322","Donald Trump","60","Barack Obama George W. Bush",1
"12323","Donald Trump","60","Barack Obama Hillary Clinton",0
"12324","Donald Trump","60","Barack Obama Joe Biden",1
"12325","Donald Trump","60","Barack Obama Richard Nixon",1
"12326","Donald Trump","60","Barack Obama Ronald Reagan",1
"12327","Donald Trump","60","Bernie Sanders Abraham Lincoln",1
"12328","Donald Trump","60","Bernie Sanders Barack Obama",1
"12329","Donald Trump","60","Bernie Sanders Elizabeth Warren",0
"12330","Donald Trump","60","Bernie Sanders George W. Bush",1
"12331","Donald Trump","60","Bernie Sanders Hillary Clinton",1
"12332","Donald Trump","60","Bernie Sanders Joe Biden",0
"12333","Donald Trump","60","Bernie Sanders Richard Nixon",1
"12334","Donald Trump","60","Bernie Sanders Ronald Reagan",1
"12335","Donald Trump","60","Elizabeth Warren Abraham Lincoln",1
"12336","Donald Trump","60","Elizabeth Warren Barack Obama",0
"12337","Donald Trump","60","Elizabeth Warren Bernie Sanders",1
