Unnamed: 0,Concept,ID,Question,ChoiceNumber
3377,Richard Nixon,22,Ronald Reagan Bernie Sanders,1
3378,Richard Nixon,22,Ronald Reagan Donald Trump,1
3379,Richard Nixon,22,Ronald Reagan Elizabeth Warren,1
3380,Richard Nixon,22,Ronald Reagan George W. Bush,0
3381,Richard Nixon,22,Ronald Reagan Hillary Clinton,0
3382,Richard Nixon,22,Ronald Reagan Joe Biden,1
3383,Ronald Reagan,22,Abraham Lincoln Barack Obama,0
3384,Ronald Reagan,22,Abraham Lincoln Bernie Sanders,0
3385,Ronald Reagan,22,Abraham Lincoln Donald Trump,1
3386,Ronald Reagan,22,Abraham Lincoln Elizabeth Warren,0
3387,Ronald Reagan,22,Abraham Lincoln George W. Bush,0
3388,Ronald Reagan,22,Abraham Lincoln Hillary Clinton,0
3389,Ronald Reagan,22,Abraham Lincoln Joe Biden,0
3390,Ronald Reagan,22,Abraham Lincoln Richard Nixon,0
3391,Ronald Reagan,22,Barack Obama Abraham Lincoln,1
3392,Ronald Reagan,22,Barack Obama Bernie Sanders,0
3393,Ronald Reagan,22,Barack Obama Donald Trump,1
3394,Ronald Reagan,22,Barack Obama Elizabeth Warren,0
3395,Ronald Reagan,22,Barack Obama George W. Bush,0
3396,Ronald Reagan,22,Barack Obama Hillary Clinton,0
3397,Ronald Reagan,22,Barack Obama Joe Biden,1
3398,Ronald Reagan,22,Barack Obama Richard Nixon,0
3399,Ronald Reagan,22,Bernie Sanders Abraham Lincoln,1
3400,Ronald Reagan,22,Bernie Sanders Barack Obama,1
3401,Ronald Reagan,22,Bernie Sanders Donald Trump,1
3402,Ronald Reagan,22,Bernie Sanders Elizabeth Warren,0
3403,Ronald Reagan,22,Bernie Sanders George W. Bush,1
3404,Ronald Reagan,22,Bernie Sanders Hillary Clinton,1
3405,Ronald Reagan,22,Bernie Sanders Joe Biden,1
3406,Ronald Reagan,22,Bernie Sanders Richard Nixon,1
3407,Ronald Reagan,22,Donald Trump Abraham Lincoln,1
3408,Ronald Reagan,22,Donald Trump Barack Obama,0
3409,Ronald Reagan,22,Donald Trump Bernie Sanders,0
3410,Ronald Reagan,22,Donald Trump Elizabeth Warren,0
3411,Ronald Reagan,22,Donald Trump George W. Bush,0
3412,Ronald Reagan,22,Donald Trump Hillary Clinton,0
3413,Ronald Reagan,22,Donald Trump Joe Biden,0
3414,Ronald Reagan,22,Donald Trump Richard Nixon,0
3415,Ronald Reagan,22,Elizabeth Warren Abraham Lincoln,1
3416,Ronald Reagan,22,Elizabeth Warren Barack Obama,1
3417,Ronald Reagan,22,Elizabeth Warren Bernie Sanders,1
3418,Ronald Reagan,22,Elizabeth Warren Donald Trump,1
3419,Ronald Reagan,22,Elizabeth Warren George W. Bush,1
3420,Ronald Reagan,22,Elizabeth Warren Hillary Clinton,0
3421,Ronald Reagan,22,Elizabeth Warren Joe Biden,1
3422,Ronald Reagan,22,Elizabeth Warren Richard Nixon,1
3423,Ronald Reagan,22,George W. Bush Abraham Lincoln,1
3424,Ronald Reagan,22,George W. Bush Barack Obama,1
3425,Ronald Reagan,22,George W. Bush Bernie Sanders,0
3426,Ronald Reagan,22,George W. Bush Donald Trump,1
3427,Ronald Reagan,22,George W. Bush Elizabeth Warren,0
3428,Ronald Reagan,22,George W. Bush Hillary Clinton,0
3429,Ronald Reagan,22,George W. Bush Joe Biden,1
3430,Ronald Reagan,22,George W. Bush Richard Nixon,0
3431,Ronald Reagan,22,Hillary Clinton Abraham Lincoln,1
3432,Ronald Reagan,22,Hillary Clinton Barack Obama,1
3433,Ronald Reagan,22,Hillary Clinton Bernie Sanders,1
3434,Ronald Reagan,22,Hillary Clinton Donald Trump,1
3435,Ronald Reagan,22,Hillary Clinton Elizabeth Warren,0
3436,Ronald Reagan,22,Hillary Clinton George W. Bush,1
3437,Ronald Reagan,22,Hillary Clinton Joe Biden,1
3438,Ronald Reagan,22,Hillary Clinton Richard Nixon,1
3439,Ronald Reagan,22,Joe Biden Abraham Lincoln,1
3440,Ronald Reagan,22,Joe Biden Barack Obama,1
3441,Ronald Reagan,22,Joe Biden Bernie Sanders,0
3442,Ronald Reagan,22,Joe Biden Donald Trump,1
3443,Ronald Reagan,22,Joe Biden Elizabeth Warren,0
3444,Ronald Reagan,22,Joe Biden George W. Bush,1
3445,Ronald Reagan,22,Joe Biden Hillary Clinton,0
3446,Ronald Reagan,22,Joe Biden Richard Nixon,1
3447,Ronald Reagan,22,Richard Nixon Abraham Lincoln,0
3448,Ronald Reagan,22,Richard Nixon Barack Obama,1
3449,Ronald Reagan,22,Richard Nixon Bernie Sanders,0
3450,Ronald Reagan,22,Richard Nixon Donald Trump,1
3451,Ronald Reagan,22,Richard Nixon Elizabeth Warren,1
3452,Ronald Reagan,22,Richard Nixon George W. Bush,1
3453,Ronald Reagan,22,Richard Nixon Hillary Clinton,0
3454,Ronald Reagan,22,Richard Nixon Joe Biden,0
3455,Donald Trump,23,Abraham Lincoln Barack Obama,0
3456,Donald Trump,23,Abraham Lincoln Bernie Sanders,1
3457,Donald Trump,23,Abraham Lincoln Elizabeth Warren,0
3458,Donald Trump,23,Abraham Lincoln George W. Bush,0
3459,Donald Trump,23,Abraham Lincoln Hillary Clinton,0
3460,Donald Trump,23,Abraham Lincoln Joe Biden,1
3461,Donald Trump,23,Abraham Lincoln Richard Nixon,1
3462,Donald Trump,23,Abraham Lincoln Ronald Reagan,1
3463,Donald Trump,23,Barack Obama Abraham Lincoln,0
3464,Donald Trump,23,Barack Obama Bernie Sanders,0
3465,Donald Trump,23,Barack Obama Elizabeth Warren,0
3466,Donald Trump,23,Barack Obama George W. Bush,0
3467,Donald Trump,23,Barack Obama Hillary Clinton,0
3468,Donald Trump,23,Barack Obama Joe Biden,1
3469,Donald Trump,23,Barack Obama Richard Nixon,0
3470,Donald Trump,23,Barack Obama Ronald Reagan,1
3471,Donald Trump,23,Bernie Sanders Abraham Lincoln,0
3472,Donald Trump,23,Bernie Sanders Barack Obama,1
3473,Donald Trump,23,Bernie Sanders Elizabeth Warren,0
3474,Donald Trump,23,Bernie Sanders George W. Bush,1
3475,Donald Trump,23,Bernie Sanders Hillary Clinton,1
3476,Donald Trump,23,Bernie Sanders Joe Biden,1
3477,Donald Trump,23,Bernie Sanders Richard Nixon,1
3478,Donald Trump,23,Bernie Sanders Ronald Reagan,1
3479,Donald Trump,23,Elizabeth Warren Abraham Lincoln,1
3480,Donald Trump,23,Elizabeth Warren Barack Obama,1
3481,Donald Trump,23,Elizabeth Warren Bernie Sanders,1
3482,Donald Trump,23,Elizabeth Warren George W. Bush,1
3483,Donald Trump,23,Elizabeth Warren Hillary Clinton,1
3484,Donald Trump,23,Elizabeth Warren Joe Biden,1
3485,Donald Trump,23,Elizabeth Warren Richard Nixon,1
3486,Donald Trump,23,Elizabeth Warren Ronald Reagan,1
3487,Donald Trump,23,George W. Bush Abraham Lincoln,1
3488,Donald Trump,23,George W. Bush Barack Obama,0
3489,Donald Trump,23,George W. Bush Bernie Sanders,0
3490,Donald Trump,23,George W. Bush Elizabeth Warren,0
3491,Donald Trump,23,George W. Bush Hillary Clinton,0
3492,Donald Trump,23,George W. Bush Joe Biden,1
3493,Donald Trump,23,George W. Bush Richard Nixon,0
3494,Donald Trump,23,George W. Bush Ronald Reagan,0
3495,Donald Trump,23,Hillary Clinton Abraham Lincoln,1
3496,Donald Trump,23,Hillary Clinton Barack Obama,1
3497,Donald Trump,23,Hillary Clinton Bernie Sanders,1
3498,Donald Trump,23,Hillary Clinton Elizabeth Warren,0
3499,Donald Trump,23,Hillary Clinton George W. Bush,1
3500,Donald Trump,23,Hillary Clinton Joe Biden,1
3501,Donald Trump,23,Hillary Clinton Richard Nixon,1
3502,Donald Trump,23,Hillary Clinton Ronald Reagan,1
3503,Donald Trump,23,Joe Biden Abraham Lincoln,1
3504,Donald Trump,23,Joe Biden Barack Obama,1
3505,Donald Trump,23,Joe Biden Bernie Sanders,0
3506,Donald Trump,23,Joe Biden Elizabeth Warren,0
3507,Donald Trump,23,Joe Biden George W. Bush,0
3508,Donald Trump,23,Joe Biden Hillary Clinton,0
3509,Donald Trump,23,Joe Biden Richard Nixon,1
3510,Donald Trump,23,Joe Biden Ronald Reagan,1
3511,Donald Trump,23,Richard Nixon Abraham Lincoln,0
3512,Donald Trump,23,Richard Nixon Barack Obama,0
3513,Donald Trump,23,Richard Nixon Bernie Sanders,0
3514,Donald Trump,23,Richard Nixon Elizabeth Warren,0
3515,Donald Trump,23,Richard Nixon George W. Bush,0
3516,Donald Trump,23,Richard Nixon Hillary Clinton,0
3517,Donald Trump,23,Richard Nixon Joe Biden,1
3518,Donald Trump,23,Richard Nixon Ronald Reagan,0
3519,Donald Trump,23,Ronald Reagan Abraham Lincoln,0
3520,Donald Trump,23,Ronald Reagan Barack Obama,0
3521,Donald Trump,23,Ronald Reagan Bernie Sanders,0
3522,Donald Trump,23,Ronald Reagan Elizabeth Warren,0
3523,Donald Trump,23,Ronald Reagan George W. Bush,1
3524,Donald Trump,23,Ronald Reagan Hillary Clinton,0
3525,Donald Trump,23,Ronald Reagan Joe Biden,0
3526,Donald Trump,23,Ronald Reagan Richard Nixon,1
3527,Richard Nixon,23,Abraham Lincoln Barack Obama,0
3528,Richard Nixon,23,Abraham Lincoln Bernie Sanders,0
3529,Richard Nixon,23,Abraham Lincoln Donald Trump,1
3530,Richard Nixon,23,Abraham Lincoln Elizabeth Warren,0
3531,Richard Nixon,23,Abraham Lincoln George W. Bush,0
3532,Richard Nixon,23,Abraham Lincoln Hillary Clinton,0
3533,Richard Nixon,23,Abraham Lincoln Joe Biden,0
3534,Richard Nixon,23,Abraham Lincoln Ronald Reagan,0
3535,Richard Nixon,23,Barack Obama Abraham Lincoln,0
3536,Richard Nixon,23,Barack Obama Bernie Sanders,0
3537,Richard Nixon,23,Barack Obama Donald Trump,1
3538,Richard Nixon,23,Barack Obama Elizabeth Warren,0
3539,Richard Nixon,23,Barack Obama George W. Bush,0
3540,Richard Nixon,23,Barack Obama Hillary Clinton,0
3541,Richard Nixon,23,Barack Obama Joe Biden,1
3542,Richard Nixon,23,Barack Obama Ronald Reagan,0
3543,Richard Nixon,23,Bernie Sanders Abraham Lincoln,1
3544,Richard Nixon,23,Bernie Sanders Barack Obama,1
3545,Richard Nixon,23,Bernie Sanders Donald Trump,1
3546,Richard Nixon,23,Bernie Sanders Elizabeth Warren,0
3547,Richard Nixon,23,Bernie Sanders George W. Bush,1
3548,Richard Nixon,23,Bernie Sanders Hillary Clinton,1
3549,Richard Nixon,23,Bernie Sanders Joe Biden,1
3550,Richard Nixon,23,Bernie Sanders Ronald Reagan,1
3551,Richard Nixon,23,Donald Trump Abraham Lincoln,1
3552,Richard Nixon,23,Donald Trump Barack Obama,0
3553,Richard Nixon,23,Donald Trump Bernie Sanders,0
3554,Richard Nixon,23,Donald Trump Elizabeth Warren,0
3555,Richard Nixon,23,Donald Trump George W. Bush,0
3556,Richard Nixon,23,Donald Trump Hillary Clinton,0
3557,Richard Nixon,23,Donald Trump Joe Biden,0
3558,Richard Nixon,23,Donald Trump Ronald Reagan,0
3559,Richard Nixon,23,Elizabeth Warren Abraham Lincoln,1
3560,Richard Nixon,23,Elizabeth Warren Barack Obama,1
3561,Richard Nixon,23,Elizabeth Warren Bernie Sanders,1
3562,Richard Nixon,23,Elizabeth Warren Donald Trump,1
3563,Richard Nixon,23,Elizabeth Warren George W. Bush,1
3564,Richard Nixon,23,Elizabeth Warren Hillary Clinton,1
3565,Richard Nixon,23,Elizabeth Warren Joe Biden,1
3566,Richard Nixon,23,Elizabeth Warren Ronald Reagan,1
3567,Richard Nixon,23,George W. Bush Abraham Lincoln,1
3568,Richard Nixon,23,George W. Bush Barack Obama,0
3569,Richard Nixon,23,George W. Bush Bernie Sanders,1
3570,Richard Nixon,23,George W. Bush Donald Trump,1
3571,Richard Nixon,23,George W. Bush Elizabeth Warren,0
3572,Richard Nixon,23,George W. Bush Hillary Clinton,0
3573,Richard Nixon,23,George W. Bush Joe Biden,1
3574,Richard Nixon,23,George W. Bush Ronald Reagan,0
3575,Richard Nixon,23,Hillary Clinton Abraham Lincoln,1
3576,Richard Nixon,23,Hillary Clinton Barack Obama,1
3577,Richard Nixon,23,Hillary Clinton Bernie Sanders,0
3578,Richard Nixon,23,Hillary Clinton Donald Trump,1
3579,Richard Nixon,23,Hillary Clinton Elizabeth Warren,0
3580,Richard Nixon,23,Hillary Clinton George W. Bush,0
3581,Richard Nixon,23,Hillary Clinton Joe Biden,1
3582,Richard Nixon,23,Hillary Clinton Ronald Reagan,1
3583,Richard Nixon,23,Joe Biden Abraham Lincoln,1
3584,Richard Nixon,23,Joe Biden Barack Obama,1
3585,Richard Nixon,23,Joe Biden Bernie Sanders,0
3586,Richard Nixon,23,Joe Biden Donald Trump,1
3587,Richard Nixon,23,Joe Biden Elizabeth Warren,0
3588,Richard Nixon,23,Joe Biden George W. Bush,1
3589,Richard Nixon,23,Joe Biden Hillary Clinton,0
3590,Richard Nixon,23,Joe Biden Ronald Reagan,1
3591,Richard Nixon,23,Ronald Reagan Abraham Lincoln,0
3592,Richard Nixon,23,Ronald Reagan Barack Obama,0
3593,Richard Nixon,23,Ronald Reagan Bernie Sanders,1
3594,Richard Nixon,23,Ronald Reagan Donald Trump,1
3595,Richard Nixon,23,Ronald Reagan Elizabeth Warren,1
3596,Richard Nixon,23,Ronald Reagan George W. Bush,0
3597,Richard Nixon,23,Ronald Reagan Hillary Clinton,0
3598,Richard Nixon,23,Ronald Reagan Joe Biden,0
3599,Ronald Reagan,23,Abraham Lincoln Barack Obama,1
3600,Ronald Reagan,23,Abraham Lincoln Bernie Sanders,1
3601,Ronald Reagan,23,Abraham Lincoln Donald Trump,0
3602,Ronald Reagan,23,Abraham Lincoln Elizabeth Warren,0
3603,Ronald Reagan,23,Abraham Lincoln George W. Bush,0
3604,Ronald Reagan,23,Abraham Lincoln Hillary Clinton,0
3605,Ronald Reagan,23,Abraham Lincoln Joe Biden,0
3606,Ronald Reagan,23,Abraham Lincoln Richard Nixon,0
3607,Ronald Reagan,23,Barack Obama Abraham Lincoln,1
3608,Ronald Reagan,23,Barack Obama Bernie Sanders,0
3609,Ronald Reagan,23,Barack Obama Donald Trump,1
3610,Ronald Reagan,23,Barack Obama Elizabeth Warren,0
3611,Ronald Reagan,23,Barack Obama George W. Bush,0
3612,Ronald Reagan,23,Barack Obama Hillary Clinton,0
3613,Ronald Reagan,23,Barack Obama Joe Biden,0
3614,Ronald Reagan,23,Barack Obama Richard Nixon,0
3615,Ronald Reagan,23,Bernie Sanders Abraham Lincoln,1
3616,Ronald Reagan,23,Bernie Sanders Barack Obama,1
3617,Ronald Reagan,23,Bernie Sanders Donald Trump,1
3618,Ronald Reagan,23,Bernie Sanders Elizabeth Warren,0
3619,Ronald Reagan,23,Bernie Sanders George W. Bush,1
3620,Ronald Reagan,23,Bernie Sanders Hillary Clinton,1
3621,Ronald Reagan,23,Bernie Sanders Joe Biden,1
3622,Ronald Reagan,23,Bernie Sanders Richard Nixon,1
3623,Ronald Reagan,23,Donald Trump Abraham Lincoln,1
3624,Ronald Reagan,23,Donald Trump Barack Obama,0
3625,Ronald Reagan,23,Donald Trump Bernie Sanders,0
3626,Ronald Reagan,23,Donald Trump Elizabeth Warren,0
3627,Ronald Reagan,23,Donald Trump George W. Bush,0
3628,Ronald Reagan,23,Donald Trump Hillary Clinton,0
3629,Ronald Reagan,23,Donald Trump Joe Biden,0
3630,Ronald Reagan,23,Donald Trump Richard Nixon,1
3631,Ronald Reagan,23,Elizabeth Warren Abraham Lincoln,1
3632,Ronald Reagan,23,Elizabeth Warren Barack Obama,1
3633,Ronald Reagan,23,Elizabeth Warren Bernie Sanders,1
3634,Ronald Reagan,23,Elizabeth Warren Donald Trump,1
3635,Ronald Reagan,23,Elizabeth Warren George W. Bush,1
3636,Ronald Reagan,23,Elizabeth Warren Hillary Clinton,0
3637,Ronald Reagan,23,Elizabeth Warren Joe Biden,1
3638,Ronald Reagan,23,Elizabeth Warren Richard Nixon,1
3639,Ronald Reagan,23,George W. Bush Abraham Lincoln,1
3640,Ronald Reagan,23,George W. Bush Barack Obama,0
3641,Ronald Reagan,23,George W. Bush Bernie Sanders,1
3642,Ronald Reagan,23,George W. Bush Donald Trump,1
3643,Ronald Reagan,23,George W. Bush Elizabeth Warren,1
3644,Ronald Reagan,23,George W. Bush Hillary Clinton,0
3645,Ronald Reagan,23,George W. Bush Joe Biden,0
3646,Ronald Reagan,23,George W. Bush Richard Nixon,0
3647,Ronald Reagan,23,Hillary Clinton Abraham Lincoln,1
3648,Ronald Reagan,23,Hillary Clinton Barack Obama,1
3649,Ronald Reagan,23,Hillary Clinton Bernie Sanders,1
3650,Ronald Reagan,23,Hillary Clinton Donald Trump,1
3651,Ronald Reagan,23,Hillary Clinton Elizabeth Warren,1
3652,Ronald Reagan,23,Hillary Clinton George W. Bush,1
3653,Ronald Reagan,23,Hillary Clinton Joe Biden,1
3654,Ronald Reagan,23,Hillary Clinton Richard Nixon,1
3655,Ronald Reagan,23,Joe Biden Abraham Lincoln,1
3656,Ronald Reagan,23,Joe Biden Barack Obama,0
3657,Ronald Reagan,23,Joe Biden Bernie Sanders,0
3658,Ronald Reagan,23,Joe Biden Donald Trump,1
3659,Ronald Reagan,23,Joe Biden Elizabeth Warren,0
3660,Ronald Reagan,23,Joe Biden George W. Bush,1
3661,Ronald Reagan,23,Joe Biden Hillary Clinton,0
3662,Ronald Reagan,23,Joe Biden Richard Nixon,1
3663,Ronald Reagan,23,Richard Nixon Abraham Lincoln,0
3664,Ronald Reagan,23,Richard Nixon Barack Obama,1
3665,Ronald Reagan,23,Richard Nixon Bernie Sanders,0
3666,Ronald Reagan,23,Richard Nixon Donald Trump,1
3667,Ronald Reagan,23,Richard Nixon Elizabeth Warren,0
3668,Ronald Reagan,23,Richard Nixon George W. Bush,1
3669,Ronald Reagan,23,Richard Nixon Hillary Clinton,0
3670,Ronald Reagan,23,Richard Nixon Joe Biden,1
3671,Donald Trump,24,Abraham Lincoln Barack Obama,0
3672,Donald Trump,24,Abraham Lincoln Bernie Sanders,1
3673,Donald Trump,24,Abraham Lincoln Elizabeth Warren,0
3674,Donald Trump,24,Abraham Lincoln George W. Bush,0
3675,Donald Trump,24,Abraham Lincoln Hillary Clinton,1
3676,Donald Trump,24,Abraham Lincoln Joe Biden,0
3677,Donald Trump,24,Abraham Lincoln Richard Nixon,1
3678,Donald Trump,24,Abraham Lincoln Ronald Reagan,1
3679,Donald Trump,24,Barack Obama Abraham Lincoln,0
3680,Donald Trump,24,Barack Obama Bernie Sanders,0
3681,Donald Trump,24,Barack Obama Elizabeth Warren,0
3682,Donald Trump,24,Barack Obama George W. Bush,0
3683,Donald Trump,24,Barack Obama Hillary Clinton,0
3684,Donald Trump,24,Barack Obama Joe Biden,1
3685,Donald Trump,24,Barack Obama Richard Nixon,0
3686,Donald Trump,24,Barack Obama Ronald Reagan,1
3687,Donald Trump,24,Bernie Sanders Abraham Lincoln,1
3688,Donald Trump,24,Bernie Sanders Barack Obama,1
3689,Donald Trump,24,Bernie Sanders Elizabeth Warren,0
3690,Donald Trump,24,Bernie Sanders George W. Bush,1
3691,Donald Trump,24,Bernie Sanders Hillary Clinton,0
3692,Donald Trump,24,Bernie Sanders Joe Biden,0
3693,Donald Trump,24,Bernie Sanders Richard Nixon,1
3694,Donald Trump,24,Bernie Sanders Ronald Reagan,1
3695,Donald Trump,24,Elizabeth Warren Abraham Lincoln,1
3696,Donald Trump,24,Elizabeth Warren Barack Obama,1
3697,Donald Trump,24,Elizabeth Warren Bernie Sanders,1
3698,Donald Trump,24,Elizabeth Warren George W. Bush,1
3699,Donald Trump,24,Elizabeth Warren Hillary Clinton,0
3700,Donald Trump,24,Elizabeth Warren Joe Biden,1
3701,Donald Trump,24,Elizabeth Warren Richard Nixon,1
3702,Donald Trump,24,Elizabeth Warren Ronald Reagan,1
3703,Donald Trump,24,George W. Bush Abraham Lincoln,1
3704,Donald Trump,24,George W. Bush Barack Obama,0
3705,Donald Trump,24,George W. Bush Bernie Sanders,1
3706,Donald Trump,24,George W. Bush Elizabeth Warren,0
3707,Donald Trump,24,George W. Bush Hillary Clinton,0
3708,Donald Trump,24,George W. Bush Joe Biden,0
3709,Donald Trump,24,George W. Bush Richard Nixon,1
3710,Donald Trump,24,George W. Bush Ronald Reagan,0
3711,Donald Trump,24,Hillary Clinton Abraham Lincoln,1
3712,Donald Trump,24,Hillary Clinton Barack Obama,1
3713,Donald Trump,24,Hillary Clinton Bernie Sanders,1
3714,Donald Trump,24,Hillary Clinton Elizabeth Warren,0
3715,Donald Trump,24,Hillary Clinton George W. Bush,1
3716,Donald Trump,24,Hillary Clinton Joe Biden,1
3717,Donald Trump,24,Hillary Clinton Richard Nixon,1
3718,Donald Trump,24,Hillary Clinton Ronald Reagan,1
3719,Donald Trump,24,Joe Biden Abraham Lincoln,1
3720,Donald Trump,24,Joe Biden Barack Obama,1
3721,Donald Trump,24,Joe Biden Bernie Sanders,0
3722,Donald Trump,24,Joe Biden Elizabeth Warren,0
3723,Donald Trump,24,Joe Biden George W. Bush,0
3724,Donald Trump,24,Joe Biden Hillary Clinton,0
3725,Donald Trump,24,Joe Biden Richard Nixon,1
3726,Donald Trump,24,Joe Biden Ronald Reagan,1
3727,Donald Trump,24,Richard Nixon Abraham Lincoln,0
3728,Donald Trump,24,Richard Nixon Barack Obama,0
3729,Donald Trump,24,Richard Nixon Bernie Sanders,0
3730,Donald Trump,24,Richard Nixon Elizabeth Warren,0
3731,Donald Trump,24,Richard Nixon George W. Bush,0
3732,Donald Trump,24,Richard Nixon Hillary Clinton,0
3733,Donald Trump,24,Richard Nixon Joe Biden,1
3734,Donald Trump,24,Richard Nixon Ronald Reagan,0
3735,Donald Trump,24,Ronald Reagan Abraham Lincoln,0
3736,Donald Trump,24,Ronald Reagan Barack Obama,0
3737,Donald Trump,24,Ronald Reagan Bernie Sanders,0
3738,Donald Trump,24,Ronald Reagan Elizabeth Warren,0
3739,Donald Trump,24,Ronald Reagan George W. Bush,1
3740,Donald Trump,24,Ronald Reagan Hillary Clinton,0
3741,Donald Trump,24,Ronald Reagan Joe Biden,0
3742,Donald Trump,24,Ronald Reagan Richard Nixon,1
3743,Richard Nixon,24,Abraham Lincoln Barack Obama,0
3744,Richard Nixon,24,Abraham Lincoln Bernie Sanders,0
3745,Richard Nixon,24,Abraham Lincoln Donald Trump,1
3746,Richard Nixon,24,Abraham Lincoln Elizabeth Warren,0
3747,Richard Nixon,24,Abraham Lincoln George W. Bush,0
3748,Richard Nixon,24,Abraham Lincoln Hillary Clinton,0
3749,Richard Nixon,24,Abraham Lincoln Joe Biden,0
3750,Richard Nixon,24,Abraham Lincoln Ronald Reagan,0
3751,Richard Nixon,24,Barack Obama Abraham Lincoln,0
3752,Richard Nixon,24,Barack Obama Bernie Sanders,0
3753,Richard Nixon,24,Barack Obama Donald Trump,0
3754,Richard Nixon,24,Barack Obama Elizabeth Warren,0
3755,Richard Nixon,24,Barack Obama George W. Bush,0
3756,Richard Nixon,24,Barack Obama Hillary Clinton,0
3757,Richard Nixon,24,Barack Obama Joe Biden,1
3758,Richard Nixon,24,Barack Obama Ronald Reagan,0
3759,Richard Nixon,24,Bernie Sanders Abraham Lincoln,0
3760,Richard Nixon,24,Bernie Sanders Barack Obama,1
3761,Richard Nixon,24,Bernie Sanders Donald Trump,1
3762,Richard Nixon,24,Bernie Sanders Elizabeth Warren,0
3763,Richard Nixon,24,Bernie Sanders George W. Bush,1
3764,Richard Nixon,24,Bernie Sanders Hillary Clinton,1
3765,Richard Nixon,24,Bernie Sanders Joe Biden,1
3766,Richard Nixon,24,Bernie Sanders Ronald Reagan,1
3767,Richard Nixon,24,Donald Trump Abraham Lincoln,1
3768,Richard Nixon,24,Donald Trump Barack Obama,0
3769,Richard Nixon,24,Donald Trump Bernie Sanders,0
3770,Richard Nixon,24,Donald Trump Elizabeth Warren,0
3771,Richard Nixon,24,Donald Trump George W. Bush,0
3772,Richard Nixon,24,Donald Trump Hillary Clinton,0
3773,Richard Nixon,24,Donald Trump Joe Biden,0
3774,Richard Nixon,24,Donald Trump Ronald Reagan,0
3775,Richard Nixon,24,Elizabeth Warren Abraham Lincoln,1
3776,Richard Nixon,24,Elizabeth Warren Barack Obama,1
3777,Richard Nixon,24,Elizabeth Warren Bernie Sanders,1
3778,Richard Nixon,24,Elizabeth Warren Donald Trump,1
3779,Richard Nixon,24,Elizabeth Warren George W. Bush,0
3780,Richard Nixon,24,Elizabeth Warren Hillary Clinton,1
3781,Richard Nixon,24,Elizabeth Warren Joe Biden,1
3782,Richard Nixon,24,Elizabeth Warren Ronald Reagan,0
3783,Richard Nixon,24,George W. Bush Abraham Lincoln,1
3784,Richard Nixon,24,George W. Bush Barack Obama,0
3785,Richard Nixon,24,George W. Bush Bernie Sanders,1
3786,Richard Nixon,24,George W. Bush Donald Trump,1
3787,Richard Nixon,24,George W. Bush Elizabeth Warren,0
3788,Richard Nixon,24,George W. Bush Hillary Clinton,0
3789,Richard Nixon,24,George W. Bush Joe Biden,1
3790,Richard Nixon,24,George W. Bush Ronald Reagan,0
3791,Richard Nixon,24,Hillary Clinton Abraham Lincoln,1
3792,Richard Nixon,24,Hillary Clinton Barack Obama,1
3793,Richard Nixon,24,Hillary Clinton Bernie Sanders,0
3794,Richard Nixon,24,Hillary Clinton Donald Trump,1
3795,Richard Nixon,24,Hillary Clinton Elizabeth Warren,0
3796,Richard Nixon,24,Hillary Clinton George W. Bush,0
3797,Richard Nixon,24,Hillary Clinton Joe Biden,1
3798,Richard Nixon,24,Hillary Clinton Ronald Reagan,1
3799,Richard Nixon,24,Joe Biden Abraham Lincoln,0
3800,Richard Nixon,24,Joe Biden Barack Obama,1
3801,Richard Nixon,24,Joe Biden Bernie Sanders,0
3802,Richard Nixon,24,Joe Biden Donald Trump,1
3803,Richard Nixon,24,Joe Biden Elizabeth Warren,0
3804,Richard Nixon,24,Joe Biden George W. Bush,0
3805,Richard Nixon,24,Joe Biden Hillary Clinton,1
3806,Richard Nixon,24,Joe Biden Ronald Reagan,1
3807,Richard Nixon,24,Ronald Reagan Abraham Lincoln,0
3808,Richard Nixon,24,Ronald Reagan Barack Obama,1
3809,Richard Nixon,24,Ronald Reagan Bernie Sanders,1
3810,Richard Nixon,24,Ronald Reagan Donald Trump,1
3811,Richard Nixon,24,Ronald Reagan Elizabeth Warren,0
3812,Richard Nixon,24,Ronald Reagan George W. Bush,1
3813,Richard Nixon,24,Ronald Reagan Hillary Clinton,0
3814,Richard Nixon,24,Ronald Reagan Joe Biden,1
3815,Ronald Reagan,24,Abraham Lincoln Barack Obama,0
3816,Ronald Reagan,24,Abraham Lincoln Bernie Sanders,0
3817,Ronald Reagan,24,Abraham Lincoln Donald Trump,1
3818,Ronald Reagan,24,Abraham Lincoln Elizabeth Warren,0
3819,Ronald Reagan,24,Abraham Lincoln George W. Bush,0
3820,Ronald Reagan,24,Abraham Lincoln Hillary Clinton,0
3821,Ronald Reagan,24,Abraham Lincoln Joe Biden,0
3822,Ronald Reagan,24,Abraham Lincoln Richard Nixon,0
3823,Ronald Reagan,24,Barack Obama Abraham Lincoln,0
3824,Ronald Reagan,24,Barack Obama Bernie Sanders,0
3825,Ronald Reagan,24,Barack Obama Donald Trump,1
3826,Ronald Reagan,24,Barack Obama Elizabeth Warren,0
3827,Ronald Reagan,24,Barack Obama George W. Bush,1
3828,Ronald Reagan,24,Barack Obama Hillary Clinton,0
3829,Ronald Reagan,24,Barack Obama Joe Biden,0
3830,Ronald Reagan,24,Barack Obama Richard Nixon,0
