ID,Table,Concept,model_name,prompt,temperature,concept_category
121,0,a whale,openchat,nonsense,default,animals
135,0,a whale,openchat,nonsense,default,animals
166,0,a whale,openchat,nonsense,default,animals
187,0,a whale,openchat,nonsense,default,animals
208,0,a whale,openchat,nonsense,default,animals
315,0,a whale,openchat,nonsense,default,animals
323,0,a whale,openchat,nonsense,default,animals
332,0,a whale,openchat,nonsense,default,animals
339,0,a whale,openchat,nonsense,default,animals
354,0,a whale,openchat,nonsense,default,animals
356,0,a whale,openchat,nonsense,default,animals
357,0,a whale,openchat,nonsense,default,animals
361,0,a whale,openchat,nonsense,default,animals
378,0,a whale,openchat,nonsense,default,animals
383,0,a whale,openchat,nonsense,default,animals
387,0,a whale,openchat,nonsense,default,animals
393,0,a whale,openchat,nonsense,default,animals
394,0,a whale,openchat,nonsense,default,animals
407,0,a whale,openchat,nonsense,default,animals
416,0,a whale,openchat,nonsense,default,animals
424,0,a whale,openchat,nonsense,default,animals
425,2,a whale,openchat,nonsense,default,animals
432,0,a whale,openchat,nonsense,default,animals
434,0,a whale,openchat,nonsense,default,animals
455,0,a whale,openchat,nonsense,default,animals
462,0,a whale,openchat,nonsense,default,animals
464,0,a whale,openchat,nonsense,default,animals
465,0,a whale,openchat,nonsense,default,animals
466,0,a whale,openchat,nonsense,default,animals
472,0,a whale,openchat,nonsense,default,animals
481,0,a whale,openchat,nonsense,default,animals
528,0,a whale,openchat,nonsense,default,animals
529,0,a whale,openchat,nonsense,default,animals
531,0,a whale,openchat,nonsense,default,animals
537,0,a whale,openchat,nonsense,default,animals
538,0,a whale,openchat,nonsense,default,animals
543,0,a whale,openchat,nonsense,default,animals
546,0,a whale,openchat,nonsense,default,animals
565,0,a whale,openchat,nonsense,default,animals
566,0,a whale,openchat,nonsense,default,animals
586,0,a whale,openchat,nonsense,default,animals
606,0,a whale,openchat,nonsense,default,animals
612,0,a whale,openchat,nonsense,default,animals
616,0,a whale,openchat,nonsense,default,animals
634,0,a whale,openchat,nonsense,default,animals
646,0,a whale,openchat,nonsense,default,animals
668,0,a whale,openchat,nonsense,default,animals
669,0,a whale,openchat,nonsense,default,animals
683,0,a whale,openchat,nonsense,default,animals
684,0,a whale,openchat,nonsense,default,animals
715,0,a whale,openchat,nonsense,default,animals
720,0,a whale,openchat,nonsense,default,animals
723,0,a whale,openchat,nonsense,default,animals
746,0,a whale,openchat,nonsense,default,animals
752,0,a whale,openchat,nonsense,default,animals
759,0,a whale,openchat,nonsense,default,animals
762,0,a whale,openchat,nonsense,default,animals
764,0,a whale,openchat,nonsense,default,animals
770,0,a whale,openchat,nonsense,default,animals
779,0,a whale,openchat,nonsense,default,animals
783,0,a whale,openchat,nonsense,default,animals
790,0,a whale,openchat,nonsense,default,animals
809,0,a whale,openchat,nonsense,default,animals
820,0,a whale,openchat,nonsense,default,animals
825,0,a whale,openchat,nonsense,default,animals
862,0,a whale,openchat,nonsense,default,animals
875,0,a whale,openchat,nonsense,default,animals
884,0,a whale,openchat,nonsense,default,animals
887,0,a whale,openchat,nonsense,default,animals
6,1,a chicken,openchat,nonsense,default,animals
13,1,a chicken,openchat,nonsense,default,animals
27,0,a chicken,openchat,nonsense,default,animals
33,0,a chicken,openchat,nonsense,default,animals
50,0,a chicken,openchat,nonsense,default,animals
86,0,a chicken,openchat,nonsense,default,animals
89,1,a chicken,openchat,nonsense,default,animals
90,1,a chicken,openchat,nonsense,default,animals
106,0,a chicken,openchat,nonsense,default,animals
111,0,a chicken,openchat,nonsense,default,animals
122,1,a chicken,openchat,nonsense,default,animals
132,1,a chicken,openchat,nonsense,default,animals
150,1,a chicken,openchat,nonsense,default,animals
170,1,a chicken,openchat,nonsense,default,animals
184,1,a chicken,openchat,nonsense,default,animals
204,1,a chicken,openchat,nonsense,default,animals
207,1,a chicken,openchat,nonsense,default,animals
209,0,a chicken,openchat,nonsense,default,animals
210,1,a chicken,openchat,nonsense,default,animals
226,1,a chicken,openchat,nonsense,default,animals
239,0,a chicken,openchat,nonsense,default,animals
241,1,a chicken,openchat,nonsense,default,animals
255,1,a chicken,openchat,nonsense,default,animals
257,1,a chicken,openchat,nonsense,default,animals
263,1,a chicken,openchat,nonsense,default,animals
274,0,a chicken,openchat,nonsense,default,animals
277,1,a chicken,openchat,nonsense,default,animals
283,1,a chicken,openchat,nonsense,default,animals
291,0,a chicken,openchat,nonsense,default,animals
293,1,a chicken,openchat,nonsense,default,animals
298,0,a chicken,openchat,nonsense,default,animals
304,0,a chicken,openchat,nonsense,default,animals
310,1,a chicken,openchat,nonsense,default,animals
316,1,a chicken,openchat,nonsense,default,animals
335,1,a chicken,openchat,nonsense,default,animals
346,0,a chicken,openchat,nonsense,default,animals
352,1,a chicken,openchat,nonsense,default,animals
373,1,a chicken,openchat,nonsense,default,animals
379,0,a chicken,openchat,nonsense,default,animals
382,1,a chicken,openchat,nonsense,default,animals
406,1,a chicken,openchat,nonsense,default,animals
446,1,a chicken,openchat,nonsense,default,animals
449,0,a chicken,openchat,nonsense,default,animals
451,1,a chicken,openchat,nonsense,default,animals
457,1,a chicken,openchat,nonsense,default,animals
459,0,a chicken,openchat,nonsense,default,animals
468,0,a chicken,openchat,nonsense,default,animals
487,0,a chicken,openchat,nonsense,default,animals
506,0,a chicken,openchat,nonsense,default,animals
510,1,a chicken,openchat,nonsense,default,animals
514,0,a chicken,openchat,nonsense,default,animals
518,1,a chicken,openchat,nonsense,default,animals
551,1,a chicken,openchat,nonsense,default,animals
562,1,a chicken,openchat,nonsense,default,animals
567,1,a chicken,openchat,nonsense,default,animals
569,0,a chicken,openchat,nonsense,default,animals
577,0,a chicken,openchat,nonsense,default,animals
593,0,a chicken,openchat,nonsense,default,animals
603,0,a chicken,openchat,nonsense,default,animals
627,0,a chicken,openchat,nonsense,default,animals
630,1,a chicken,openchat,nonsense,default,animals
653,0,a chicken,openchat,nonsense,default,animals
662,0,a chicken,openchat,nonsense,default,animals
670,1,a chicken,openchat,nonsense,default,animals
675,1,a chicken,openchat,nonsense,default,animals
699,1,a chicken,openchat,nonsense,default,animals
707,0,a chicken,openchat,nonsense,default,animals
716,0,a chicken,openchat,nonsense,default,animals
732,1,a chicken,openchat,nonsense,default,animals
743,0,a chicken,openchat,nonsense,default,animals
744,1,a chicken,openchat,nonsense,default,animals
747,1,a chicken,openchat,nonsense,default,animals
748,0,a chicken,openchat,nonsense,default,animals
785,1,a chicken,openchat,nonsense,default,animals
787,0,a chicken,openchat,nonsense,default,animals
792,1,a chicken,openchat,nonsense,default,animals
793,1,a chicken,openchat,nonsense,default,animals
843,0,a chicken,openchat,nonsense,default,animals
844,1,a chicken,openchat,nonsense,default,animals
858,1,a chicken,openchat,nonsense,default,animals
863,0,a chicken,openchat,nonsense,default,animals
869,0,a chicken,openchat,nonsense,default,animals
879,1,a chicken,openchat,nonsense,default,animals
1,0,an eagle,openchat,identity,default,animals
10,0,an eagle,openchat,identity,default,animals
29,0,an eagle,openchat,identity,default,animals
39,0,an eagle,openchat,identity,default,animals
47,0,an eagle,openchat,identity,default,animals
52,0,an eagle,openchat,identity,default,animals
55,0,an eagle,openchat,identity,default,animals
60,0,an eagle,openchat,identity,default,animals
66,0,an eagle,openchat,identity,default,animals
125,0,an eagle,openchat,identity,default,animals
126,0,an eagle,openchat,identity,default,animals
130,0,an eagle,openchat,identity,default,animals
139,0,an eagle,openchat,identity,default,animals
148,0,an eagle,openchat,identity,default,animals
163,0,an eagle,openchat,identity,default,animals
167,0,an eagle,openchat,identity,default,animals
190,0,an eagle,openchat,identity,default,animals
197,0,an eagle,openchat,identity,default,animals
205,0,an eagle,openchat,identity,default,animals
206,0,an eagle,openchat,identity,default,animals
211,0,an eagle,openchat,identity,default,animals
213,0,an eagle,openchat,identity,default,animals
230,0,an eagle,openchat,identity,default,animals
242,0,an eagle,openchat,identity,default,animals
248,0,an eagle,openchat,identity,default,animals
251,0,an eagle,openchat,identity,default,animals
254,0,an eagle,openchat,identity,default,animals
265,0,an eagle,openchat,identity,default,animals
267,0,an eagle,openchat,identity,default,animals
270,0,an eagle,openchat,identity,default,animals
292,0,an eagle,openchat,identity,default,animals
306,0,an eagle,openchat,identity,default,animals
342,0,an eagle,openchat,identity,default,animals
343,0,an eagle,openchat,identity,default,animals
360,0,an eagle,openchat,identity,default,animals
370,0,an eagle,openchat,identity,default,animals
372,0,an eagle,openchat,identity,default,animals
376,0,an eagle,openchat,identity,default,animals
414,0,an eagle,openchat,identity,default,animals
420,0,an eagle,openchat,identity,default,animals
428,0,an eagle,openchat,identity,default,animals
430,0,an eagle,openchat,identity,default,animals
438,0,an eagle,openchat,identity,default,animals
443,0,an eagle,openchat,identity,default,animals
471,0,an eagle,openchat,identity,default,animals
476,0,an eagle,openchat,identity,default,animals
480,0,an eagle,openchat,identity,default,animals
488,0,an eagle,openchat,identity,default,animals
503,0,an eagle,openchat,identity,default,animals
508,0,an eagle,openchat,identity,default,animals
513,0,an eagle,openchat,identity,default,animals
520,0,an eagle,openchat,identity,default,animals
522,0,an eagle,openchat,identity,default,animals
555,0,an eagle,openchat,identity,default,animals
559,0,an eagle,openchat,identity,default,animals
572,0,an eagle,openchat,identity,default,animals
591,0,an eagle,openchat,identity,default,animals
594,0,an eagle,openchat,identity,default,animals
613,0,an eagle,openchat,identity,default,animals
620,0,an eagle,openchat,identity,default,animals
626,0,an eagle,openchat,identity,default,animals
676,0,an eagle,openchat,identity,default,animals
709,0,an eagle,openchat,identity,default,animals
725,0,an eagle,openchat,identity,default,animals
738,0,an eagle,openchat,identity,default,animals
740,0,an eagle,openchat,identity,default,animals
771,0,an eagle,openchat,identity,default,animals
776,0,an eagle,openchat,identity,default,animals
806,0,an eagle,openchat,identity,default,animals
808,0,an eagle,openchat,identity,default,animals
813,0,an eagle,openchat,identity,default,animals
824,0,an eagle,openchat,identity,default,animals
838,0,an eagle,openchat,identity,default,animals
851,0,an eagle,openchat,identity,default,animals
852,0,an eagle,openchat,identity,default,animals
868,0,an eagle,openchat,identity,default,animals
870,0,an eagle,openchat,identity,default,animals
872,0,an eagle,openchat,identity,default,animals
878,0,an eagle,openchat,identity,default,animals
891,0,an eagle,openchat,identity,default,animals
2,0,a seal,openchat,identity,default,animals
8,0,a seal,openchat,identity,default,animals
11,0,a seal,openchat,identity,default,animals
12,0,a seal,openchat,identity,default,animals
17,0,a seal,openchat,identity,default,animals
49,0,a seal,openchat,identity,default,animals
54,0,a seal,openchat,identity,default,animals
67,0,a seal,openchat,identity,default,animals
70,0,a seal,openchat,identity,default,animals
74,0,a seal,openchat,identity,default,animals
82,0,a seal,openchat,identity,default,animals
84,0,a seal,openchat,identity,default,animals
88,0,a seal,openchat,identity,default,animals
99,0,a seal,openchat,identity,default,animals
104,0,a seal,openchat,identity,default,animals
107,0,a seal,openchat,identity,default,animals
153,0,a seal,openchat,identity,default,animals
159,0,a seal,openchat,identity,default,animals
161,0,a seal,openchat,identity,default,animals
174,0,a seal,openchat,identity,default,animals
192,0,a seal,openchat,identity,default,animals
195,0,a seal,openchat,identity,default,animals
216,0,a seal,openchat,identity,default,animals
219,0,a seal,openchat,identity,default,animals
243,0,a seal,openchat,identity,default,animals
245,0,a seal,openchat,identity,default,animals
247,0,a seal,openchat,identity,default,animals
250,0,a seal,openchat,identity,default,animals
253,0,a seal,openchat,identity,default,animals
271,0,a seal,openchat,identity,default,animals
272,0,a seal,openchat,identity,default,animals
285,0,a seal,openchat,identity,default,animals
301,0,a seal,openchat,identity,default,animals
317,0,a seal,openchat,identity,default,animals
318,0,a seal,openchat,identity,default,animals
327,0,a seal,openchat,identity,default,animals
338,0,a seal,openchat,identity,default,animals
345,0,a seal,openchat,identity,default,animals
366,0,a seal,openchat,identity,default,animals
375,0,a seal,openchat,identity,default,animals
381,0,a seal,openchat,identity,default,animals
399,0,a seal,openchat,identity,default,animals
436,0,a seal,openchat,identity,default,animals
439,0,a seal,openchat,identity,default,animals
444,0,a seal,openchat,identity,default,animals
454,0,a seal,openchat,identity,default,animals
463,0,a seal,openchat,identity,default,animals
475,0,a seal,openchat,identity,default,animals
484,0,a seal,openchat,identity,default,animals
492,0,a seal,openchat,identity,default,animals
542,0,a seal,openchat,identity,default,animals
552,0,a seal,openchat,identity,default,animals
573,0,a seal,openchat,identity,default,animals
581,0,a seal,openchat,identity,default,animals
607,0,a seal,openchat,identity,default,animals
609,0,a seal,openchat,identity,default,animals
611,0,a seal,openchat,identity,default,animals
615,0,a seal,openchat,identity,default,animals
635,0,a seal,openchat,identity,default,animals
639,0,a seal,openchat,identity,default,animals
679,0,a seal,openchat,identity,default,animals
681,0,a seal,openchat,identity,default,animals
713,0,a seal,openchat,identity,default,animals
721,0,a seal,openchat,identity,default,animals
726,0,a seal,openchat,identity,default,animals
737,0,a seal,openchat,identity,default,animals
739,0,a seal,openchat,identity,default,animals
741,0,a seal,openchat,identity,default,animals
768,0,a seal,openchat,identity,default,animals
773,0,a seal,openchat,identity,default,animals
777,0,a seal,openchat,identity,default,animals
781,0,a seal,openchat,identity,default,animals
784,0,a seal,openchat,identity,default,animals
816,0,a seal,openchat,identity,default,animals
817,0,a seal,openchat,identity,default,animals
827,0,a seal,openchat,identity,default,animals
839,0,a seal,openchat,identity,default,animals
848,0,a seal,openchat,identity,default,animals
856,0,a seal,openchat,identity,default,animals
861,0,a seal,openchat,identity,default,animals
883,0,a seal,openchat,identity,default,animals
889,0,a seal,openchat,identity,default,animals
897,0,a seal,openchat,identity,default,animals
3,0,an ostrich,openchat,identity,default,animals
9,0,an ostrich,openchat,identity,default,animals
15,0,an ostrich,openchat,identity,default,animals
20,0,an ostrich,openchat,identity,default,animals
32,0,an ostrich,openchat,identity,default,animals
35,0,an ostrich,openchat,identity,default,animals
45,0,an ostrich,openchat,identity,default,animals
71,0,an ostrich,openchat,identity,default,animals
73,0,an ostrich,openchat,identity,default,animals
92,0,an ostrich,openchat,identity,default,animals
105,0,an ostrich,openchat,identity,default,animals
112,0,an ostrich,openchat,identity,default,animals
115,0,an ostrich,openchat,identity,default,animals
127,0,an ostrich,openchat,identity,default,animals
137,0,an ostrich,openchat,identity,default,animals
155,0,an ostrich,openchat,identity,default,animals
172,0,an ostrich,openchat,identity,default,animals
181,0,an ostrich,openchat,identity,default,animals
196,0,an ostrich,openchat,identity,default,animals
234,0,an ostrich,openchat,identity,default,animals
235,0,an ostrich,openchat,identity,default,animals
269,0,an ostrich,openchat,identity,default,animals
287,0,an ostrich,openchat,identity,default,animals
290,0,an ostrich,openchat,identity,default,animals
296,0,an ostrich,openchat,identity,default,animals
300,0,an ostrich,openchat,identity,default,animals
303,0,an ostrich,openchat,identity,default,animals
307,0,an ostrich,openchat,identity,default,animals
364,0,an ostrich,openchat,identity,default,animals
367,0,an ostrich,openchat,identity,default,animals
368,0,an ostrich,openchat,identity,default,animals
386,0,an ostrich,openchat,identity,default,animals
388,0,an ostrich,openchat,identity,default,animals
391,0,an ostrich,openchat,identity,default,animals
400,0,an ostrich,openchat,identity,default,animals
403,0,an ostrich,openchat,identity,default,animals
409,0,an ostrich,openchat,identity,default,animals
412,0,an ostrich,openchat,identity,default,animals
415,0,an ostrich,openchat,identity,default,animals
418,0,an ostrich,openchat,identity,default,animals
422,0,an ostrich,openchat,identity,default,animals
427,0,an ostrich,openchat,identity,default,animals
437,0,an ostrich,openchat,identity,default,animals
450,0,an ostrich,openchat,identity,default,animals
473,0,an ostrich,openchat,identity,default,animals
478,0,an ostrich,openchat,identity,default,animals
482,0,an ostrich,openchat,identity,default,animals
494,0,an ostrich,openchat,identity,default,animals
516,0,an ostrich,openchat,identity,default,animals
517,0,an ostrich,openchat,identity,default,animals
521,0,an ostrich,openchat,identity,default,animals
523,0,an ostrich,openchat,identity,default,animals
527,0,an ostrich,openchat,identity,default,animals
532,0,an ostrich,openchat,identity,default,animals
548,0,an ostrich,openchat,identity,default,animals
549,0,an ostrich,openchat,identity,default,animals
584,0,an ostrich,openchat,identity,default,animals
587,0,an ostrich,openchat,identity,default,animals
589,0,an ostrich,openchat,identity,default,animals
590,0,an ostrich,openchat,identity,default,animals
600,0,an ostrich,openchat,identity,default,animals
610,0,an ostrich,openchat,identity,default,animals
618,0,an ostrich,openchat,identity,default,animals
625,0,an ostrich,openchat,identity,default,animals
631,0,an ostrich,openchat,identity,default,animals
637,0,an ostrich,openchat,identity,default,animals
645,0,an ostrich,openchat,identity,default,animals
655,0,an ostrich,openchat,identity,default,animals
659,0,an ostrich,openchat,identity,default,animals
660,0,an ostrich,openchat,identity,default,animals
663,0,an ostrich,openchat,identity,default,animals
665,0,an ostrich,openchat,identity,default,animals
666,0,an ostrich,openchat,identity,default,animals
667,0,an ostrich,openchat,identity,default,animals
672,0,an ostrich,openchat,identity,default,animals
692,0,an ostrich,openchat,identity,default,animals
696,0,an ostrich,openchat,identity,default,animals
697,0,an ostrich,openchat,identity,default,animals
718,0,an ostrich,openchat,identity,default,animals
727,0,an ostrich,openchat,identity,default,animals
730,0,an ostrich,openchat,identity,default,animals
749,0,an ostrich,openchat,identity,default,animals
750,0,an ostrich,openchat,identity,default,animals
754,0,an ostrich,openchat,identity,default,animals
757,0,an ostrich,openchat,identity,default,animals
796,0,an ostrich,openchat,identity,default,animals
822,0,an ostrich,openchat,identity,default,animals
829,0,an ostrich,openchat,identity,default,animals
832,0,an ostrich,openchat,identity,default,animals
834,0,an ostrich,openchat,identity,default,animals
846,0,an ostrich,openchat,identity,default,animals
864,0,an ostrich,openchat,identity,default,animals
877,0,an ostrich,openchat,identity,default,animals
885,0,an ostrich,openchat,identity,default,animals
893,0,an ostrich,openchat,identity,default,animals
5,0,a whale,openchat,identity,default,animals
22,0,a whale,openchat,identity,default,animals
26,0,a whale,openchat,identity,default,animals
42,0,a whale,openchat,identity,default,animals
44,0,a whale,openchat,identity,default,animals
59,0,a whale,openchat,identity,default,animals
63,0,a whale,openchat,identity,default,animals
65,0,a whale,openchat,identity,default,animals
75,0,a whale,openchat,identity,default,animals
93,0,a whale,openchat,identity,default,animals
95,0,a whale,openchat,identity,default,animals
116,0,a whale,openchat,identity,default,animals
120,0,a whale,openchat,identity,default,animals
121,0,a whale,openchat,identity,default,animals
135,0,a whale,openchat,identity,default,animals
140,0,a whale,openchat,identity,default,animals
158,0,a whale,openchat,identity,default,animals
166,0,a whale,openchat,identity,default,animals
187,0,a whale,openchat,identity,default,animals
208,0,a whale,openchat,identity,default,animals
313,0,a whale,openchat,identity,default,animals
315,0,a whale,openchat,identity,default,animals
323,0,a whale,openchat,identity,default,animals
325,0,a whale,openchat,identity,default,animals
332,0,a whale,openchat,identity,default,animals
334,0,a whale,openchat,identity,default,animals
339,0,a whale,openchat,identity,default,animals
354,0,a whale,openchat,identity,default,animals
356,0,a whale,openchat,identity,default,animals
357,0,a whale,openchat,identity,default,animals
361,0,a whale,openchat,identity,default,animals
378,0,a whale,openchat,identity,default,animals
383,0,a whale,openchat,identity,default,animals
385,0,a whale,openchat,identity,default,animals
387,0,a whale,openchat,identity,default,animals
393,0,a whale,openchat,identity,default,animals
394,0,a whale,openchat,identity,default,animals
407,0,a whale,openchat,identity,default,animals
416,0,a whale,openchat,identity,default,animals
417,0,a whale,openchat,identity,default,animals
424,0,a whale,openchat,identity,default,animals
431,0,a whale,openchat,identity,default,animals
432,0,a whale,openchat,identity,default,animals
434,0,a whale,openchat,identity,default,animals
455,0,a whale,openchat,identity,default,animals
462,0,a whale,openchat,identity,default,animals
464,0,a whale,openchat,identity,default,animals
465,0,a whale,openchat,identity,default,animals
466,0,a whale,openchat,identity,default,animals
472,0,a whale,openchat,identity,default,animals
481,0,a whale,openchat,identity,default,animals
515,0,a whale,openchat,identity,default,animals
528,0,a whale,openchat,identity,default,animals
529,0,a whale,openchat,identity,default,animals
538,0,a whale,openchat,identity,default,animals
543,0,a whale,openchat,identity,default,animals
546,0,a whale,openchat,identity,default,animals
565,0,a whale,openchat,identity,default,animals
566,0,a whale,openchat,identity,default,animals
571,0,a whale,openchat,identity,default,animals
586,0,a whale,openchat,identity,default,animals
606,0,a whale,openchat,identity,default,animals
612,0,a whale,openchat,identity,default,animals
614,0,a whale,openchat,identity,default,animals
616,0,a whale,openchat,identity,default,animals
634,0,a whale,openchat,identity,default,animals
646,0,a whale,openchat,identity,default,animals
668,0,a whale,openchat,identity,default,animals
669,0,a whale,openchat,identity,default,animals
683,0,a whale,openchat,identity,default,animals
684,0,a whale,openchat,identity,default,animals
715,0,a whale,openchat,identity,default,animals
720,0,a whale,openchat,identity,default,animals
723,0,a whale,openchat,identity,default,animals
746,0,a whale,openchat,identity,default,animals
752,0,a whale,openchat,identity,default,animals
762,0,a whale,openchat,identity,default,animals
764,0,a whale,openchat,identity,default,animals
770,0,a whale,openchat,identity,default,animals
779,0,a whale,openchat,identity,default,animals
783,0,a whale,openchat,identity,default,animals
790,0,a whale,openchat,identity,default,animals
797,0,a whale,openchat,identity,default,animals
803,0,a whale,openchat,identity,default,animals
809,0,a whale,openchat,identity,default,animals
820,0,a whale,openchat,identity,default,animals
825,0,a whale,openchat,identity,default,animals
862,0,a whale,openchat,identity,default,animals
866,0,a whale,openchat,identity,default,animals
875,0,a whale,openchat,identity,default,animals
884,0,a whale,openchat,identity,default,animals
887,0,a whale,openchat,identity,default,animals
6,0,a chicken,openchat,identity,default,animals
13,0,a chicken,openchat,identity,default,animals
27,0,a chicken,openchat,identity,default,animals
31,0,a chicken,openchat,identity,default,animals
33,0,a chicken,openchat,identity,default,animals
50,0,a chicken,openchat,identity,default,animals
86,0,a chicken,openchat,identity,default,animals
90,0,a chicken,openchat,identity,default,animals
106,0,a chicken,openchat,identity,default,animals
109,0,a chicken,openchat,identity,default,animals
111,0,a chicken,openchat,identity,default,animals
113,0,a chicken,openchat,identity,default,animals
132,0,a chicken,openchat,identity,default,animals
150,0,a chicken,openchat,identity,default,animals
157,0,a chicken,openchat,identity,default,animals
170,0,a chicken,openchat,identity,default,animals
184,0,a chicken,openchat,identity,default,animals
204,0,a chicken,openchat,identity,default,animals
207,0,a chicken,openchat,identity,default,animals
209,0,a chicken,openchat,identity,default,animals
210,0,a chicken,openchat,identity,default,animals
226,0,a chicken,openchat,identity,default,animals
239,0,a chicken,openchat,identity,default,animals
240,0,a chicken,openchat,identity,default,animals
241,0,a chicken,openchat,identity,default,animals
255,0,a chicken,openchat,identity,default,animals
257,0,a chicken,openchat,identity,default,animals
263,0,a chicken,openchat,identity,default,animals
274,0,a chicken,openchat,identity,default,animals
277,0,a chicken,openchat,identity,default,animals
283,0,a chicken,openchat,identity,default,animals
291,0,a chicken,openchat,identity,default,animals
293,0,a chicken,openchat,identity,default,animals
298,0,a chicken,openchat,identity,default,animals
304,0,a chicken,openchat,identity,default,animals
310,0,a chicken,openchat,identity,default,animals
316,0,a chicken,openchat,identity,default,animals
335,0,a chicken,openchat,identity,default,animals
346,0,a chicken,openchat,identity,default,animals
352,0,a chicken,openchat,identity,default,animals
373,0,a chicken,openchat,identity,default,animals
379,0,a chicken,openchat,identity,default,animals
382,0,a chicken,openchat,identity,default,animals
406,0,a chicken,openchat,identity,default,animals
433,0,a chicken,openchat,identity,default,animals
446,0,a chicken,openchat,identity,default,animals
449,0,a chicken,openchat,identity,default,animals
451,0,a chicken,openchat,identity,default,animals
457,0,a chicken,openchat,identity,default,animals
459,0,a chicken,openchat,identity,default,animals
468,0,a chicken,openchat,identity,default,animals
485,0,a chicken,openchat,identity,default,animals
487,0,a chicken,openchat,identity,default,animals
499,0,a chicken,openchat,identity,default,animals
506,0,a chicken,openchat,identity,default,animals
510,0,a chicken,openchat,identity,default,animals
514,0,a chicken,openchat,identity,default,animals
518,0,a chicken,openchat,identity,default,animals
533,0,a chicken,openchat,identity,default,animals
551,0,a chicken,openchat,identity,default,animals
562,0,a chicken,openchat,identity,default,animals
567,0,a chicken,openchat,identity,default,animals
569,0,a chicken,openchat,identity,default,animals
577,0,a chicken,openchat,identity,default,animals
592,0,a chicken,openchat,identity,default,animals
593,0,a chicken,openchat,identity,default,animals
603,0,a chicken,openchat,identity,default,animals
627,0,a chicken,openchat,identity,default,animals
630,0,a chicken,openchat,identity,default,animals
653,0,a chicken,openchat,identity,default,animals
662,0,a chicken,openchat,identity,default,animals
670,0,a chicken,openchat,identity,default,animals
675,0,a chicken,openchat,identity,default,animals
688,0,a chicken,openchat,identity,default,animals
699,0,a chicken,openchat,identity,default,animals
707,0,a chicken,openchat,identity,default,animals
716,0,a chicken,openchat,identity,default,animals
732,0,a chicken,openchat,identity,default,animals
743,0,a chicken,openchat,identity,default,animals
744,0,a chicken,openchat,identity,default,animals
747,0,a chicken,openchat,identity,default,animals
748,0,a chicken,openchat,identity,default,animals
785,0,a chicken,openchat,identity,default,animals
787,0,a chicken,openchat,identity,default,animals
792,0,a chicken,openchat,identity,default,animals
793,0,a chicken,openchat,identity,default,animals
810,0,a chicken,openchat,identity,default,animals
819,0,a chicken,openchat,identity,default,animals
843,0,a chicken,openchat,identity,default,animals
844,0,a chicken,openchat,identity,default,animals
858,0,a chicken,openchat,identity,default,animals
863,0,a chicken,openchat,identity,default,animals
869,0,a chicken,openchat,identity,default,animals
879,0,a chicken,openchat,identity,default,animals
14,0,a penguin,openchat,identity,default,animals
18,0,a penguin,openchat,identity,default,animals
23,0,a penguin,openchat,identity,default,animals
57,0,a penguin,openchat,identity,default,animals
58,0,a penguin,openchat,identity,default,animals
61,0,a penguin,openchat,identity,default,animals
108,0,a penguin,openchat,identity,default,animals
133,0,a penguin,openchat,identity,default,animals
138,0,a penguin,openchat,identity,default,animals
152,0,a penguin,openchat,identity,default,animals
160,0,a penguin,openchat,identity,default,animals
179,0,a penguin,openchat,identity,default,animals
188,0,a penguin,openchat,identity,default,animals
194,0,a penguin,openchat,identity,default,animals
199,0,a penguin,openchat,identity,default,animals
200,0,a penguin,openchat,identity,default,animals
203,0,a penguin,openchat,identity,default,animals
252,0,a penguin,openchat,identity,default,animals
278,0,a penguin,openchat,identity,default,animals
280,0,a penguin,openchat,identity,default,animals
281,0,a penguin,openchat,identity,default,animals
282,0,a penguin,openchat,identity,default,animals
284,0,a penguin,openchat,identity,default,animals
297,0,a penguin,openchat,identity,default,animals
314,0,a penguin,openchat,identity,default,animals
320,0,a penguin,openchat,identity,default,animals
330,0,a penguin,openchat,identity,default,animals
351,0,a penguin,openchat,identity,default,animals
355,0,a penguin,openchat,identity,default,animals
358,0,a penguin,openchat,identity,default,animals
362,0,a penguin,openchat,identity,default,animals
363,0,a penguin,openchat,identity,default,animals
371,0,a penguin,openchat,identity,default,animals
397,0,a penguin,openchat,identity,default,animals
404,0,a penguin,openchat,identity,default,animals
410,0,a penguin,openchat,identity,default,animals
426,0,a penguin,openchat,identity,default,animals
505,0,a penguin,openchat,identity,default,animals
540,0,a penguin,openchat,identity,default,animals
550,0,a penguin,openchat,identity,default,animals
554,0,a penguin,openchat,identity,default,animals
561,0,a penguin,openchat,identity,default,animals
563,0,a penguin,openchat,identity,default,animals
583,0,a penguin,openchat,identity,default,animals
585,0,a penguin,openchat,identity,default,animals
588,0,a penguin,openchat,identity,default,animals
601,0,a penguin,openchat,identity,default,animals
602,0,a penguin,openchat,identity,default,animals
608,0,a penguin,openchat,identity,default,animals
621,0,a penguin,openchat,identity,default,animals
628,0,a penguin,openchat,identity,default,animals
641,0,a penguin,openchat,identity,default,animals
648,0,a penguin,openchat,identity,default,animals
657,0,a penguin,openchat,identity,default,animals
661,0,a penguin,openchat,identity,default,animals
686,0,a penguin,openchat,identity,default,animals
687,0,a penguin,openchat,identity,default,animals
703,0,a penguin,openchat,identity,default,animals
711,0,a penguin,openchat,identity,default,animals
729,0,a penguin,openchat,identity,default,animals
736,0,a penguin,openchat,identity,default,animals
753,0,a penguin,openchat,identity,default,animals
